commonName,manufacturerAbbrev,impulseClass,type,diameter,length,totalWeightG,propWeightG,propInfo,avgThrustN,maxThrustN,burnTimeS,totImpulseNs,certOrg,availability,source_url
I134,Ellis,I,SU,38,355,581,300.5,,134,268.8,5.15,444.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/I134/
I136,Hypertek,I,hybrid,54,546,,283,,136,,3.728,507,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/300CC098J2-I136/
I145,Hypertek,I,hybrid,54,546,,298,,145,,3.731,541,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/300CC098JFX-I145FX/
I147,SkyR,I,hybrid,38,711,967,264,,147,497.3,3.5,519.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/I147/
I150,Ellis,I,reload,38,229,422,171.8,,150,155.5,2.75,346.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/I150/
I154,AeroTech,I,reload,38,241,491.9,252.8,Blackjack,154,170.5,2.99,378,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I154J/
I155,Contrail,I,hybrid,38,719,725,110,,155,355,3.5,541,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I155-HP/
I160,PP,I,hybrid,38,646,856.4,307.7,,155,299,3.13,484,Canadian Association of Rocketry,OOP,http://www.thrustcurve.org/motors/PP/484NS-I160/
I160,Ellis,I,reload,38,280,516,231.9,,160,265.3,3.5,462.7,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/I160/
I161,AeroTech,I,reload,38,191,366,193.2,White Lightning,161,266.6,1.82,328.7,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I161W/
I170,Cesaroni,I,reload,38,245,392,187.5,Classic,169.2,260.6,2.26,382,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/382I170-14A/
I170,KBA,I,reload,38,314,,182,,170,211,2,374,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/I170S/
I195,AeroTech,I,reload,38,299,572,301,Blackjack,195,216.3,2.1,426.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I195J/
I200,AeroTech,I,reload,29,333,357.5,187.3,White Lightning,200,463.3,1.65,324.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I200W/
I205,Hypertek,I,hybrid,54,546,,298,,205,,2.288,469,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/300CC125J-I205/
I205,Cesaroni,I,reload,38,244,402.2,206.1,,205,236,1.88,380.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Cesaroni/I205/
I210,Contrail,I,hybrid,38,922,870,125,,182,648,2.72,497,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I210-PVC/
I211,AeroTech,I,reload,38,248,455,251.3,White Lightning,211,399.5,1.72,441.6,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I211W/
I212,Cesaroni,I,reload,38,244,475,248.1,Smoky Sam,212.7,255.2,1.71,364,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/364I212-14A/
I218,AeroTech,I,reload,38,203,371.8,172.7,Redline,218,,1.51,330,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/I218R/
I221,Contrail,I,hybrid,38,719,710,125,,203,433,1.74,355,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I221-PVC/
I222,Hypertek,I,hybrid,54,546,,275,,222,,2.338,519,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/300CC125J2-I222/
I225,Hypertek,I,hybrid,54,546,,298,,225,,2.344,527.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/300CC125JFX-I225FX/
I230,Ellis,I,reload,38,331,610,292,,230,359.2,3.07,540,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/I230/
I240,Cesaroni,I,reload,38,302,503.6,279,,240,279,2,556,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Cesaroni/I240/
I260,Hypertek,I,hybrid,54,614,,382.8,,260,,2.194,570.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/440CC172J-I260/
I271,AMW,I,reload,38,258,,188.7,Blue Baboon,271,,1.44,390,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/BB-38-390/
I280,KBA,I,reload,38,314,,182,,280,334,1,382,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/I280F/
I284,AeroTech,I,reload,38,299,555.5,315.9,White Lightning,284,570.6,1.94,607.3,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I284W/
I285,Cesaroni,I,reload,38,302,505.9,272.4,Classic,285,350.6,1.91,510.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/512I285-15A/
I285,AeroTech,I,reload,38,250,492.8,230.2,Redline,285,,1.47,420,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/I285R/
I285,AMW,I,reload,38,258,,206.5,Green Gorilla,285,,1.49,353,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/GG-38-390/
I287,Cesaroni,I,reload,38,302,605,330.8,Smoky Sam,286.2,344.2,1.7,486,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/486I287-15A/
I290,Contrail,I,hybrid,38,922,884.5,,,286.6,635.5,1.5,430,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I290-SP/
I300,AeroTech,I,reload,38,250,441,221.6,Blue Thunder,300.4,474.4,1.42,426.5,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/I300T/
I307,Contrail,I,hybrid,38,922,810,110,,308,777,1.85,573,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I307-HP/
I310,Hypertek,I,hybrid,54,645,1305,401.2,,310,,1.853,574.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/440CC172J-I310/
I310,KBA,I,reload,38,368,,316.3,,310,473.9,2.1,633.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/I310S/
I315,AMW,I,reload,38,370,,333.7,Skidmark,315,,1.8,572,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/SK-38-640/
I333,Contrail,I,hybrid,38,992,929,184,,329,853,1.7,556,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I333-PVC/
I350,Cesaroni,I,reload,38,360,782,413.5,Smoky Sam,352.1,399.7,1.71,601,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/601I350-16A/
I357,AeroTech,I,reload,38,203,343,174.4,Blue Thunder,357,432.8,1,342,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I357T/
I360,Cesaroni,I,reload,38,360,,334.6,,360,555.5,1.77,625.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Cesaroni/I360/
I366,AeroTech,I,reload,38,299,555.5,300,Redline,355,507,1.52,539,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I366R/
I370,KBA,I,reload,38,368,,316.9,,370,539.2,1.7,634.3,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/I370F/
I375,AMW,I,reload,38,370,733.8,340.2,Green Gorilla,375,,1.57,596,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/GG-38-640/
I400,Contrail,I,hybrid,38,922,925,166,,398,1006,1,432,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I400-HP/
I405,Loki,I,reload,38,305,543,252,Loki White,405,787.8,1.2,493.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/I405-LW/
I435,AeroTech,I,reload,38,299,518,269.9,Blue Thunder,435,785.6,1.1,568.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I435T/
I450,KBA,I,reload,38,368,,302,,450,627,1,633,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/I450F/
I500,Contrail,I,hybrid,38,719,800,166,,479,1069,0.7,336,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I500-HP/
I727,Contrail,I,hybrid,38,922,929,166,,725,1662,0.84,611,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I727-HP/
I747,Contrail,I,hybrid,38,719,839,166,,732,464,0.59,431,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I747-HP/
J90,AeroTech,J,reload,54,243,852.5,426,White Lightning,90,188,6.85,707,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J90W/
J110,Ellis,J,SU,54,276,875,421,,110,222,6.8,751.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/J110/
J115,Hypertek,J,hybrid,54,614,1282,415.9,,115,,5.858,673.7,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC076J-J115/
J120,Hypertek,J,hybrid,54,614,1293,446.2,,120,,6.313,757.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC076JFX-J120FX/
J125,AeroTech,J,SU,54,368,1288,638.7,White Lightning,125,338.9,7.75,1202,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J125W/
J135,AeroTech,J,reload,54,368,1141,633,White Lightning,157,274,6.83,1069,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J135W/
J140,PP,J,hybrid,38,881,1166,538.5,,134,201.6,4.92,664,Canadian Association of Rocketry,OOP,http://www.thrustcurve.org/motors/PP/664NS-J140/
J144,SkyR,J,hybrid,38,914,1133,370,,144,,4.854,699,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/SkyR/J144/
J145,AeroTech,J,hybrid,54,709,1797,409.5,,145,303.3,5.65,825.7,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J145H_2JET_STD/
J148,Ellis,J,reload,54,356,1179,357.2,,148,182.3,6.1,903.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/J148/
J150,Contrail,J,hybrid,38,922,889,110,,155,490,4.1,654,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J150-HP/
J150,Hypertek,J,hybrid,54,645,1306,433.5,,150,,5.009,751.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/440CC086J-J150/
J160,RATT,J,hybrid,38,1219,544,4.3,,160,410.7,5.1,667.7,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/RATT/J160/
J170,Hypertek,J,hybrid,54,614,1282,407.5,,170,,4.282,728,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC098J-J170/
J170,AeroTech,J,hybrid,54,709,,409.5,,170,,4.4,739,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J170H_3JET_STD/
J180,AeroTech,J,reload,54,230,809.1,437.1,Blue Thunder,180,392,4.5,764,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J180T/
J190,Hypertek,J,hybrid,54,614,1293,443.3,,190,,4.353,827,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC098JFX-J190FX/
J210,Cesaroni,J,reload,54,236,842,396,Classic,210,335,3.99,836,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/836J210-16A/
J210,AeroTech,J,hybrid,54,709,1497,471,,213.5,651.8,4,853.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J210H_4JET_STD/
J220,Hypertek,J,hybrid,54,645,1305,422.6,,220,,3.277,720.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/440CC110J-J220/
J222,Contrail,J,hybrid,38,1227,1043,110,,216,786,4.3,928,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J222-HP/
J228,Ellis,J,SU,38,562,839,569,,228,616,5,1115,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/J228/
J234,Contrail,J,hybrid,54,9122,1764,450,,240,567.6,4.3,1033,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J234-BG/
J242,Contrail,J,hybrid,38,1227,1065,110,,242,875,3.1,752,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J242-PVC/
J245,Contrail,J,hybrid,54,719,1550,450,,245.3,681.1,2.62,643.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J245-BG/
J246,Contrail,J,hybrid,38,922,861,110,,238,490,2.8,673,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J246-HP/
I250,Contrail,I,hybrid,38,719,724,110,,255,736,1.7,430,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/I250-HP/
J250,Hypertek,J,hybrid,54,614,1292,404.6,,250,,2.978,744.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC125J-J250/
J260,AeroTech,J,hybrid,54,709,1574,558,,260.1,599,4.5,1170,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J260HW_3JET_EFX/
J270,Ellis,J,reload,38,384,712,347.1,,270,427.6,3.47,648.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/J270/
J270,Hypertek,J,hybrid,54,614,1296,423.2,,270,,2.971,802.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/440CC125JFX-J270FX/
J272,Contrail,J,hybrid,54,922,1746,,,276,573,3.86,1065,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J272-SP/
J275,AeroTech,J,reload,54,230,864.2,472,White Lightning,275,370,3.3,774,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J275W/
J280,Cesaroni,J,reload,54,236,954,512,Smoky Sam,280,,2.559,716.5,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/716J280-16A/
J285,Cesaroni,J,reload,38,360,595,312.5,Classic,287.5,369.3,2.26,648,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/648J285-15A/
J292,Contrail,J,hybrid,54,719,1542,,,292,627.8,2.53,734,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J292-SP/
J295,Cesaroni,J,reload,54,320,1119,594,Classic,298,450.5,4,1196,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1195J295-16A/
J295,Hypertek,J,hybrid,54,552,,711.9,,295,,3.386,998.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Hypertek/440CC172JFX-J295FX/
J300,Cesaroni,J,reload,38,360,606.6,345.4,,300,552,2.05,694,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Cesaroni/J300/
J315,AeroTech,J,reload,54,230,851.2,438,Redline,315,,2.423,763.3,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J315R/
J317,Hypertek,J,hybrid,81,552,1758,711.9,,317,,3.151,998.8,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/835CC172J-J317/
J330,Cesaroni,J,reload,38,419,702,375,Classic,325.3,459.3,2.26,765,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/765J330-16A/
J330,Ellis,J,reload,38,433,788,411.9,,330,660.7,3.64,737.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Ellis/J330/
J330,Hypertek,J,hybrid,54,762,1777,738,,330,,3.19,1051,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Hypertek/835CC172JFX-J330FX/
J333,Contrail,J,hybrid,38,1227,1064,110,,305,1227,2.4,733,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J333-HP/
J345,Contrail,J,hybrid,38,1227,1118,184,,318,1222,2.7,891,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J345-PVC/
J350,AeroTech,J,reload,38,337,665,375.1,White Lightning,445,822.5,1.5,700,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J350W/
J350,AeroTech,J,reload,38,337,,381.1,White Lightning,394.2,890.4,1.78,697.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J350W-OLD/
J355,Contrail,J,hybrid,54,719,1564,450,,354.9,803.1,1.91,678.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J355-BG/
J357,AMW,J,reload,54,326,1210,548.1,White Wolf,338.7,402.4,2.95,998.4,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/WT-54-1050/
J358,Contrail,J,hybrid,54,922,1743,450,,340.8,1147,2.69,913.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J358-BG/
J360,Cesaroni,J,reload,38,419,709.2,413.1,,360,828,1.9,826,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Cesaroni/J360/
J365,AMW,J,reload,54,403,1459,702.3,Skidmark,365,,3.16,1125,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/SK-54-1400/
J370,AMW,J,reload,54,326,,598.3,Green Gorilla,365.6,458.5,2.82,1031,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/GG-54-1050/
J380,Cesaroni,J,reload,54,320,1293,769,Smoky Sam,382,434.6,2.73,1043,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1043J380-16A/
J390,AeroTech,J,hybrid,54,709,,391,,390,,3.28,1280,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/J390H-TURBO/
J400,AMW,J,reload,54,326,,558,Red Rhino,400,,2.6,1100,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/RR-54-1050/
J400,Cesaroni,J,reload,38,419,702,392,Smoky Sam,402.1,482.1,1.75,700,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/700J400-16A/
J405,KBA,J,reload,38,476,,367,,405,518,1.93,722,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/J405S/
J415,AeroTech,J,reload,54,314,1168,693.3,White Lightning,415,732.8,2.88,1232,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J415W/
J416,Contrail,J,hybrid,54,922,1700,,,411,1038,2.75,1130,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J416-SP/
J420,AeroTech,J,reload,38,337,649.6,345,Redline,420,,1.567,658,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J420R/
J440,AMW,J,reload,38,370,698.5,313.1,Blue Baboon,440,,1.5,653,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/BB-38-640/
J450,AMW,J,reload,54,326,1196,533.1,Super Tiger,459.1,563.2,2.33,1070,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/ST-54-1050/
J460,AeroTech,J,reload,54,230,789,415.4,Blue Thunder,460,870.5,1.81,805.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J460T/
J480,AMW,J,reload,54,326,,556,Blue Baboon,480,,2.4,1165,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AMW/BB-54-1050/
J500,AMW,J,reload,38,370,,326.5,,500,779,1.3,660,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AMW/J500ST/
J525,Loki,J,reload,54,330,1240,625,Loki White,525,640.8,2.1,1113,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J525-LW/
J528,Loki,J,reload,38,419,745,374,Loki White,528,896,1.2,741,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J528-LW/
J540,AeroTech,J,reload,54,314,1084,679,Redline,540,,2.15,1161,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J540R/
J555,Contrail,J,hybrid,38,1227,1132,166,,497,2500,1.6,795,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J555-HP/
J570,AeroTech,J,reload,38,479,902,535.8,White Lightning,509.3,1143,1.91,973.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J570W/
J605,KBA,J,reload,38,476,,367,,605,882,1.3,737,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/KBA/J605F/
J642,Contrail,J,hybrid,54,922,1791,450,,633.7,1494,1.72,1093,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J642-BG/
J800,AeroTech,J,reload,54,316,1086,618,Blue Thunder,696.5,1001,1.76,1229,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J800T/
J800,Contrail,J,hybrid,38,1227,1148,166,,758,4840,1.2,928,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Contrail/J800-HP/
K185,AeroTech,K,reload,54,437,1434,836.8,White Lightning,185,404.7,6.87,1417,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K185W/
